"movieid1","movieid2","rating","username"
87222,51939,1,151
87222,55995,0,151
87222,59784,1,151
87222,63859,1,151
87222,69644,1,151
87222,76093,1,151
87222,80615,1,151
87222,81847,1,151
87222,82904,0,151
87222,85261,1,151
87222,90647,1,151
87222,112175,1,151
87222,113348,1,151
87304,1734,0,65
87304,2858,1,65
87304,4043,1,65
87304,32031,0,65
87304,40870,0,65
87304,48522,0,65
87304,50160,0,65
87304,72696,0,65
87304,78039,1,65
87304,82767,0,65
87304,88163,0,65
87304,100150,0,65
87304,119428,0,65
87869,225,0,72
87869,1091,1,72
87869,3683,0,72
87869,5349,0,72
87869,7173,0,72
87869,30822,0,72
87869,45501,0,72
87869,71325,0,72
87869,80166,0,72
87869,85367,1,72
87869,94896,0,72
87869,104211,1,72
87869,106102,1,72
87869,106646,0,72
87869,112193,0,72
87869,117590,1,72
87876,1,1,45
87876,2294,1,45
87876,2355,1,45
87876,3114,1,45
87876,4886,1,45
87876,5218,1,45
87876,6377,1,45
87876,8961,1,45
87876,45517,1,45
87876,53121,0,45
87876,58409,0,45
87876,78499,1,45
87876,86298,1,45
87876,91233,0,45
87876,109895,0,45
88125,780,0,87
88125,2028,0,87
88125,2571,0,87
88125,4896,1,87
88125,5816,1,87
88125,8368,1,87
88125,40815,1,87
88125,54001,1,87
88125,68157,0,87
88125,69844,1,87
88125,79139,1,87
88125,81834,1,87
88125,98809,0,87
88129,8533,0,114
88129,32587,1,114
88129,53519,1,114
88129,90057,1,114
88129,90474,1,114
88129,94126,1,114
88129,96020,1,114
88129,100324,1,114
88129,101285,0,114
88129,102684,1,114
88129,109848,0,114
88140,3793,1,54
88140,3793,1,65
88140,6333,1,54
88140,6333,1,65
88140,33794,1,54
88140,33794,1,65
88140,34150,1,54
88140,34150,1,65
88140,46530,1,54
88140,46530,1,65
88140,53464,1,54
88140,53464,1,65
88140,59315,1,54
88140,59315,1,65
88140,60040,1,54
88140,60040,1,65
88140,68319,1,54
88140,68319,1,65
88140,77561,1,65
88140,87232,1,54
88140,87232,1,65
88140,89745,1,65
88140,91529,1,54
88140,91529,1,65
88140,102125,1,54
88140,102125,1,65
88140,103042,1,54
88140,103042,1,65
88140,110102,1,54
88140,110102,1,65
88140,115210,0,54
88140,115210,0,65
88163,215,1,152
88163,2324,1,152
88163,8533,1,40
88163,35836,1,152
88163,58047,1,40
88163,80549,1,40
88163,89804,0,152
88163,97921,1,152
88356,1405,1,102
88356,5448,1,102
88356,6485,1,102
88356,8974,1,102
88356,33794,0,102
88356,54272,1,102
88356,70334,0,102
88356,77665,1,102
88356,82152,0,102
88356,87867,1,102
88356,88468,1,102
88356,89388,0,102
88356,91628,0,102
88356,91671,1,102
88356,93240,1,102
88356,100611,1,102
88356,104076,1,102
88356,104764,1,102
88356,109846,1,102
88744,292,0,143
88744,292,1,65
88744,619,0,65
88744,619,0,101
88744,619,1,143
88744,1551,0,65
88744,1551,1,143
88744,2533,1,65
88744,2533,1,101
88744,2533,1,143
88744,2571,0,101
88744,2571,1,65
88744,2571,1,143
88744,6534,0,65
88744,6534,0,101
88744,6534,1,143
88744,27905,0,65
88744,27905,0,101
88744,27905,0,143
88744,62999,0,65
88744,62999,0,101
88744,62999,0,143
88744,68791,1,65
88744,68791,1,101
88744,68791,1,143
88744,70286,0,101
88744,70286,1,65
88744,70286,1,143
88744,85131,0,101
88744,85131,0,143
88744,85131,1,65
88744,85414,0,65
88744,85414,0,101
88744,85414,0,143
88744,87232,0,65
88744,87232,0,101
88744,87232,1,143
88744,87306,0,65
88744,87306,1,143
88744,89774,0,65
88744,89774,0,101
88744,89774,0,143
88744,91630,0,65
88744,91630,0,101
88744,91630,0,143
88744,92420,0,143
88744,92420,1,65
88744,112623,1,65
88744,112623,1,101
88744,112623,1,143
88744,126579,1,65
88744,126579,1,143
89190,4367,1,116
89190,6541,0,116
89190,6564,1,116
89190,6880,0,116
89190,7454,1,116
89190,45186,0,116
89190,70336,0,116
89190,77540,1,116
89190,83349,0,116
89190,86332,1,116
89190,87520,0,116
89190,90888,1,116
89190,91660,0,116
89190,91974,0,116
89190,93563,0,116
89190,101180,1,116
89190,110295,1,116
89190,110553,0,116
89492,1704,0,67
89492,3868,0,67
89492,72641,0,67
89492,82499,0,67
89745,2640,0,118
89745,2640,1,55
89745,2640,1,56
89745,2640,1,57
89745,2640,1,59
89745,2640,1,76
89745,2640,1,132
89745,2640,1,133
89745,6333,0,76
89745,6333,0,115
89745,6333,1,56
89745,6333,1,57
89745,6333,1,59
89745,6333,1,118
89745,6333,1,132
89745,6333,1,133
89745,6333,1,146
89745,34405,0,59
89745,34405,0,115
89745,34405,0,118
89745,34405,1,56
89745,34405,1,57
89745,46530,0,118
89745,46530,1,55
89745,46530,1,56
89745,46530,1,57
89745,46530,1,59
89745,46530,1,76
89745,46530,1,132
89745,46530,1,133
89745,59315,1,55
89745,59315,1,56
89745,59315,1,57
89745,59315,1,59
89745,59315,1,76
89745,59315,1,115
89745,59315,1,118
89745,59315,1,132
89745,59315,1,133
89745,60040,1,55
89745,60040,1,56
89745,60040,1,57
89745,60040,1,59
89745,60040,1,76
89745,60040,1,115
89745,60040,1,118
89745,60040,1,132
89745,60040,1,133
89745,77561,1,55
89745,77561,1,56
89745,77561,1,57
89745,77561,1,59
89745,77561,1,76
89745,77561,1,115
89745,77561,1,118
89745,77561,1,132
89745,77561,1,133
89745,77561,1,146
89745,88140,1,55
89745,88140,1,56
89745,88140,1,57
89745,88140,1,59
89745,88140,1,76
89745,88140,1,115
89745,88140,1,118
89745,88140,1,132
89745,88140,1,133
89745,88140,1,146
89745,91529,0,115
89745,91529,1,55
89745,91529,1,56
89745,91529,1,57
89745,91529,1,59
89745,91529,1,76
89745,91529,1,118
89745,91529,1,132
89745,91529,1,133
89745,91529,1,146
89745,102125,1,55
89745,102125,1,56
89745,102125,1,57
89745,102125,1,59
89745,102125,1,76
89745,102125,1,115
89745,102125,1,118
89745,102125,1,132
89745,102125,1,133
89745,102125,1,146
89745,110102,1,55
89745,110102,1,56
89745,110102,1,57
89745,110102,1,59
89745,110102,1,76
89745,110102,1,115
89745,110102,1,118
89745,110102,1,132
89745,110102,1,133
89745,110102,1,146
89745,112852,1,55
89745,112852,1,56
89745,112852,1,57
89745,112852,1,59
89745,112852,1,115
89745,112852,1,118
89745,112852,1,132
89745,112852,1,133
89745,112852,1,146
89774,1954,1,96
89774,2412,1,66
89774,2412,1,96
89774,3296,0,66
89774,3296,0,96
89774,3428,0,96
89774,3428,1,66
89774,3915,1,66
89774,3915,1,96
89774,27396,0,66
89774,30707,1,66
89774,30707,1,96
89774,33660,0,96
89774,33660,1,66
89774,49651,1,66
89774,49651,1,96
89774,64839,1,66
89774,64839,1,96
89774,91844,0,96
89774,93132,0,96
89774,96829,1,66
89774,101498,0,66
89774,101498,0,96
89774,102064,1,66
89774,105355,0,66
89774,105355,0,96
90249,589,0,56
90249,589,0,86
90249,1954,1,86
90249,2409,1,86
90249,2412,1,86
90249,6537,0,56
90249,6537,1,86
90249,58627,0,56
90249,58627,1,86
90249,68791,0,56
90249,72641,0,56
90249,72641,0,86
90249,103253,1,56
90249,109487,0,56
90249,109487,0,86
90522,1665,1,146
90522,6550,1,146
90522,52694,1,146
90522,63113,0,146
91500,741,0,91
91500,2529,0,50
91500,82461,0,50
91500,82461,1,91
91500,90434,0,50
91500,93363,0,50
91500,102445,1,91
91500,104841,0,50
91500,104841,0,91
91500,106487,1,50
91500,106487,1,67
91500,106487,1,91
91500,116823,1,50
91500,116823,1,67
91500,116823,1,91
91529,592,1,143
91529,1377,1,143
91529,8961,1,143
91529,33794,1,143
91529,48780,0,143
91529,52418,1,143
91529,58559,1,143
91529,87430,1,143
91529,99813,1,143
91529,103042,1,143
91529,113348,1,143
91529,120863,1,143
91542,6,0,33
91542,457,0,33
91542,1260,0,33
91542,26072,0,33
91542,38061,1,33
91542,44399,0,33
91542,73017,1,33
91542,74446,1,33
91542,74448,1,33
91542,74471,1,33
91542,74473,1,33
91542,100163,0,33
91630,648,1,91
91630,3623,1,91
91630,5952,0,91
91630,45186,1,91
91630,49272,1,91
91630,96079,1,91
93270,6548,0,100
93270,57368,0,100
93270,62733,0,100
93270,87869,0,100
93270,102123,1,100
93270,106782,1,100
93510,89,0,114
93510,6548,1,114
93510,7004,1,114
93510,30896,1,114
93510,78209,1,114
93510,87869,1,114
93510,93270,1,114
93510,105731,0,114
93510,112138,1,114
93510,122876,0,114
93768,81782,1,65
93768,96296,0,65
93768,96640,1,65
93768,98142,0,65
93768,98629,0,65
93768,99968,0,65
93768,103606,0,65
93768,103819,0,65
93768,104155,0,65
93768,110322,1,65
93768,129935,0,65
94478,235,0,53
94478,235,0,124
94478,2291,0,53
94478,2291,1,124
94478,3081,1,104
94478,3081,1,124
94478,5649,1,53
94478,5649,1,124
94478,6500,1,53
94478,6500,1,104
94478,6500,1,124
94478,7411,0,53
94478,7411,0,124
94478,26185,1,53
94478,26185,1,104
94478,26185,1,124
94478,26214,1,53
94478,26214,1,124
94478,30793,0,53
94478,30793,0,124
94478,37729,1,124
94478,48591,0,53
94478,48591,0,104
94478,48591,1,124
94478,50821,1,53
94478,50821,1,104
94478,50821,1,124
94478,74789,0,53
94478,74789,1,124
94478,88515,0,124
94478,88515,1,104
94478,88690,0,53
94478,88690,1,124
94478,93805,0,124
94478,95307,0,124
94478,95732,1,53
94478,95732,1,124
94478,98296,0,124
94478,98296,1,104
94478,100326,0,124
94478,101763,1,124
94478,103315,0,53
94478,103315,1,124
94478,115122,0,53
94478,115122,1,104
94478,115122,1,124
94777,780,1,44
94777,780,1,55
94777,780,1,79
94777,780,1,147
94777,1580,1,44
94777,1580,1,55
94777,1580,1,79
94777,1580,1,147
94777,2529,0,55
94777,2529,1,44
94777,2529,1,147
94777,4643,1,44
94777,4643,1,55
94777,4643,1,79
94777,5459,1,44
94777,5459,1,55
94777,5459,1,79
94777,5459,1,147
94777,6882,0,44
94777,8810,0,147
94777,8810,1,44
94777,8810,1,55
94777,46972,0,44
94777,46972,0,147
94777,60674,1,44
94777,62999,0,44
94777,62999,0,147
94777,85131,0,44
94777,85131,1,55
94777,85131,1,147
94777,86332,0,147
94777,86332,1,44
94777,87222,0,147
94777,87222,1,44
94777,89002,0,55
94777,89002,1,44
94777,92681,1,44
94777,92681,1,55
94777,92681,1,147
94777,94218,0,44
94777,94218,1,147
94777,95510,1,44
94777,95510,1,147
94777,100010,0,44
94777,100010,1,55
94777,100010,1,147
94777,100882,0,44
94777,100882,0,55
94777,100882,1,147
94777,102280,1,44
94777,102280,1,55
94777,109277,0,44
94777,109277,0,147
94777,111759,1,44
94777,111759,1,55
94777,111759,1,79
94777,111759,1,147
94777,114935,0,44
94777,114935,1,147
94780,94015,1,151
95105,49274,1,55
95105,53121,1,55
95105,55245,0,55
95105,86298,1,55
95105,88744,0,55
95105,91653,0,55
95105,95543,1,55
95105,103755,1,55
95105,106240,1,55
95105,109045,0,55
95105,110130,1,55
95105,117368,1,55
95105,117851,1,55
95441,356,0,58
95441,4368,0,33
95441,58998,1,33
95441,67365,1,58
95441,70599,0,33
95441,71248,1,58
95441,72407,0,33
95441,76293,1,33
95441,79592,1,33
95441,88405,1,33
95441,95873,1,58
95441,98809,0,33
95441,99114,0,58
95441,99787,0,58
95441,102123,1,33
95441,110773,0,58
95441,111743,1,33
95510,2640,1,124
95510,5349,1,124
95510,8636,1,124
95510,33794,1,124
95510,45499,1,124
95510,46530,1,124
95510,86332,1,124
95510,95149,1,124
95510,102154,1,124
95510,103042,1,124
95510,106072,1,124
95510,110553,1,124
95539,48518,0,53
95539,74750,0,53
95539,79972,0,53
95543,2147,0,111
95543,2147,0,123
95543,3400,0,111
95543,5218,1,67
95543,5218,1,79
95543,5218,1,111
95543,5218,1,123
95543,44022,1,67
95543,44022,1,111
95543,44022,1,123
95543,53121,1,67
95543,55768,1,123
95543,55908,0,111
95543,55908,0,123
95543,60514,0,111
95543,60514,0,123
95543,63859,1,79
95543,63859,1,123
95543,69436,0,111
95543,69436,0,123
95543,69644,1,67
95543,69644,1,79
95543,69644,1,111
95543,69644,1,123
95543,78637,0,111
95543,78637,1,79
95543,86298,1,79
95543,86298,1,111
95543,86298,1,123
95543,95105,1,67
95543,95105,1,79
95543,95105,1,111
95543,95105,1,123
95543,101142,1,67
95543,101142,1,111
95543,101142,1,123
95543,103755,1,79
95543,106240,1,111
95543,109045,0,111
95543,110130,1,111
95543,110130,1,123
95543,117851,1,111
95543,117851,1,123
96610,32,1,3
96610,109487,1,3
96861,293,1,33
96861,832,1,33
96861,832,1,49
96861,5479,1,49
96861,6179,1,49
96861,32296,0,41
96861,36519,1,33
96861,36519,1,41
96861,59369,1,33
96861,59369,1,41
96861,59369,1,49
96861,76272,1,41
96861,85399,0,33
96861,85399,0,41
96861,99910,0,33
96861,100498,1,33
96861,109578,1,41
96861,110899,1,41
97225,551,1,70
97225,1215,1,70
97225,3970,0,70
97225,4135,0,70
97225,7202,0,70
97225,26214,0,70
97225,38038,1,70
97225,50872,1,70
97225,53460,1,70
97225,71264,1,70
97225,72294,0,70
97225,91414,1,70
97225,93272,1,70
97225,97172,0,70
97225,101962,0,70
97225,102794,0,70
97921,111,0,122
97921,1959,0,67
97921,3399,0,122
97921,7771,0,122
97921,66203,1,122
97921,71670,0,67
97921,71670,1,122
97921,80166,1,122
97921,80166,1,151
97921,88163,1,122
97921,88163,1,151
97921,96917,0,122
97921,101765,1,122
97921,103212,0,67
97921,103212,1,122
97921,103539,1,122
97921,106916,1,122
97921,106916,1,151
97921,109773,1,122
97923,780,0,107
97923,3250,1,107
97923,4022,1,107
97923,4776,1,107
97923,7445,1,107
97923,55765,1,107
97923,91976,1,107
97923,96432,1,107
97923,97921,1,107
97923,98961,1,107
97923,100383,0,107
97923,108953,1,107
97923,121141,1,107
97938,106489,1,105
98124,1377,1,125
98124,3213,1,125
98124,33794,1,125
98124,90603,1,125
98124,94985,0,125
98124,99813,1,125
98124,100450,0,125
98124,102084,1,125
98124,103233,1,125
98124,113278,1,125
98124,114180,0,125
98203,63992,1,111
98203,72407,1,111
98203,78772,1,111
98203,88125,0,111
98203,91104,1,111
98203,97785,0,111
98203,106489,0,111
98961,69481,1,91
98961,98154,0,91
99007,8874,1,86
99007,53125,0,86
99007,56174,1,86
99007,61301,1,86
99007,71535,1,86
99007,99413,1,86
99007,105579,1,86
99007,111663,0,86
99007,114180,0,86
99347,80917,0,65
99347,83006,0,65
99347,90007,0,65
99347,94153,0,65
99347,95982,0,65
99347,99387,0,65
99347,104764,0,65
99347,127102,0,65
99347,131239,0,65
100498,165,1,56
100498,1036,1,56
100498,91485,1,56
100498,101076,1,56
101362,780,0,65
101362,780,1,50
101362,2881,0,50
101362,2881,0,65
101362,7560,0,65
101362,7560,1,50
101362,45186,1,50
101362,45186,1,65
101362,56775,0,50
101362,56775,0,65
101362,60072,0,50
101362,60072,1,65
101362,66691,0,50
101362,66691,0,65
101362,75805,0,50
101362,93297,1,50
101362,93297,1,65
101362,95207,0,50
101362,95207,1,65
101362,95982,0,50
101362,95982,0,65
101362,99728,0,65
101362,100498,1,65
101362,101076,0,65
101362,101076,1,50
101362,103226,1,50
101362,103226,1,65
101362,103339,1,50
101362,103339,1,65
101362,103669,0,65
101362,105653,1,65
101362,106599,0,50
101362,106599,0,65
101362,107675,0,65
101362,108188,1,65
101362,109673,0,65
101362,110505,0,50
101362,110505,0,65
101362,120400,0,50
102033,145,0,110
102033,79592,1,110
102033,100390,1,110
102033,102123,1,110
102033,103233,0,110
102033,106062,1,110
102033,107348,1,110
102033,115071,1,110
102407,1059,1,119
102407,1721,1,119
102407,2858,1,119
102407,3529,1,119
102407,5989,0,119
102407,6789,1,119
102407,7010,1,119
102407,7237,1,119
102407,46574,0,119
102407,49961,1,119
102407,74458,0,119
102407,101137,0,119
102407,103235,1,119
102903,8984,1,99
102903,45447,0,99
102903,47610,1,99
102903,56775,0,99
102903,68554,0,99
102903,72378,0,99
102903,79293,1,99
102903,81229,0,99
102903,84152,0,99
102903,99910,0,99
102903,102278,0,99
102903,109769,1,99
102903,110730,0,99
102903,116943,0,99
103075,1655,0,153
103075,84152,0,153
103075,98975,0,153
103075,99912,0,153
103075,99957,0,153
103075,100810,1,153
103075,103384,1,153
103075,106030,0,153
103075,106491,0,153
103075,107017,1,153
103075,112727,1,153
103075,113853,1,153
103075,114659,0,153
103075,130442,0,153
103228,53996,1,134
103228,61210,0,134
103228,65982,0,134
103228,68358,0,134
103228,69526,1,134
103228,72998,1,134
103228,77561,1,134
103228,87520,1,134
103228,89028,0,134
103228,89745,1,134
103228,102125,1,134
103228,106243,1,134
103228,111364,1,134
103228,112852,0,134
103228,113345,0,134
103228,115617,1,134
103249,780,1,131
103249,780,1,139
103249,7202,0,56
103249,7202,1,131
103249,7458,0,131
103249,33679,0,56
103249,33679,1,131
103249,33679,1,139
103249,56003,1,131
103249,56174,1,56
103249,56174,1,131
103249,56174,1,139
103249,57368,1,131
103249,67073,0,56
103249,67073,1,131
103249,77866,0,56
103249,80363,1,56
103249,80363,1,131
103249,90057,0,56
103249,90057,1,131
103249,96200,1,56
103249,96200,1,131
103249,96200,1,139
103249,102123,1,131
103249,103816,1,131
103249,112279,0,56
103249,112818,0,139
103249,113348,0,56
103249,113348,1,131
103249,116668,0,56
103249,116668,1,131
103249,127321,1,131
103335,93272,1,132
103335,97225,1,132
103339,780,1,107
103339,1036,1,107
103339,2334,0,107
103339,4344,0,107
103339,45186,1,107
103339,60684,1,107
103339,68554,0,107
103339,79293,1,107
103339,89087,0,107
103339,91978,0,107
103339,93297,0,107
103339,101362,1,107
103339,102720,0,107
103339,102903,1,107
103339,103226,1,107
103339,103669,1,107
103339,106330,0,107
103339,107675,0,107
103339,120400,0,107
103647,311,1,114
103647,891,0,114
103647,1105,0,114
103647,1355,0,114
103647,2034,0,114
103647,26992,0,114
103647,47452,0,114
103647,64234,1,114
103647,70206,1,114
103647,74493,1,114
103647,76814,0,114
103647,92747,0,114
103647,94304,0,114
103647,96532,0,114
103647,98850,1,114
103647,104693,0,114
103647,115376,1,114
103647,118532,0,114
103659,4625,0,106
103659,33794,1,106
103659,46530,1,106
103659,58404,1,106
103659,72601,1,106
103659,90005,0,106
103659,98124,1,106
103659,102084,1,106
103659,102125,1,106
103659,103042,1,106
103659,103228,1,106
103659,103315,0,106
103659,104144,1,106
103659,104419,1,106
103659,108501,1,106
103659,113278,1,106
103659,114707,0,106
103772,46530,0,125
103772,53464,1,125
103772,59315,1,125
103772,60040,1,125
103772,68319,1,125
103772,77561,1,125
103772,88140,1,125
104211,7173,1,117
104211,27136,1,117
104211,68749,1,117
104211,75805,1,117
104211,79293,0,117
104211,80166,1,117
104211,85367,1,117
104211,87869,1,117
104211,96610,0,117
104211,99728,0,117
104211,104078,1,117
104211,117590,1,117
104241,153,1,123
104241,367,1,123
104241,7439,1,123
104241,8636,1,123
104241,33794,1,123
104241,76251,1,123
104241,91529,1,123
104241,94985,1,123
104241,99813,1,123
104241,102514,0,123
104241,103042,1,123
104241,103372,1,123
104241,103384,0,123
104241,105585,1,123
104241,105653,0,123
104241,105731,0,123
104241,106491,0,123
104241,107692,0,123
104241,111362,1,123
104241,113348,0,123
104241,119145,1,123
104841,1097,1,69
104841,60069,1,69
104841,68358,1,69
104841,72998,1,69
104841,82461,0,69
104841,91500,0,69
104841,96498,0,69
104841,100302,0,69
104841,103306,1,69
104841,109487,1,69
105355,356,0,67
105355,3786,0,67
105355,6596,0,67
105355,7034,1,67
105355,103052,0,67
105504,150,0,109
105504,150,1,66
105504,2338,0,109
105504,5489,0,66
105504,5489,0,109
105504,5989,0,109
105504,46748,0,66
105504,46748,1,109
105504,81641,0,66
105504,81641,0,109
105504,84855,0,109
105504,84855,1,66
105504,90439,0,109
105504,91911,0,109
105504,96751,0,109
105504,97304,1,109
105504,98961,0,109
105504,100383,0,109
105504,103554,1,66
105504,103554,1,109
105504,104319,1,66
105504,104319,1,109
105504,104913,0,109
105504,105742,1,66
105504,105742,1,109
105504,105911,0,109
105504,107141,0,66
105504,107141,0,109
105504,116797,0,66
105504,116797,0,109
105731,742,1,98
105731,2513,1,98
105731,6214,0,98
105731,53953,1,98
105731,101283,0,98
105731,104129,0,98
105731,115149,0,98
106072,5349,1,124
106072,5349,1,143
106072,8636,1,124
106072,8636,1,143
106072,45499,1,124
106072,45499,1,143
106072,59315,1,124
106072,59315,1,143
106072,60040,1,124
106072,60040,1,143
106072,86332,1,124
106072,86332,1,143
106072,88140,1,124
106072,88140,1,143
106072,89745,1,124
106072,89745,1,143
106072,95510,1,124
106072,95510,1,143
106072,102125,1,124
106072,102125,1,143
106072,110102,1,124
106072,110102,1,143
106072,110553,1,124
106072,110553,1,143
106072,111362,1,124
106072,111362,1,143
106072,112852,1,124
106072,112852,1,143
106100,2071,1,65
106100,4995,1,65
106100,5505,1,65
106100,5962,1,65
106100,5995,1,65
106100,6214,1,65
106100,7976,1,65
106100,47629,1,65
106100,51174,1,65
106100,74324,1,65
106100,80463,1,65
106100,81562,1,65
106100,90439,1,65
106100,104303,1,65
106100,108052,1,65
106100,109616,0,65
106487,2529,1,74
106487,45186,0,74
106487,64497,1,74
106487,91500,1,74
106487,116823,1,74
106696,364,1,59
106696,364,1,71
106696,364,1,105
106696,364,1,118
106696,364,1,133
106696,364,1,135
106696,551,0,21
106696,551,0,144
106696,551,1,59
106696,551,1,105
106696,551,1,118
106696,551,1,133
106696,551,1,135
106696,588,0,144
106696,588,1,21
106696,588,1,59
106696,588,1,105
106696,588,1,118
106696,588,1,133
106696,588,1,135
106696,1029,0,144
106696,1029,1,59
106696,1029,1,118
106696,1029,1,133
106696,1029,1,135
106696,1032,0,118
106696,1032,1,59
106696,1032,1,71
106696,1032,1,133
106696,1032,1,135
106696,1688,0,118
106696,1688,1,21
106696,1688,1,59
106696,1688,1,71
106696,1688,1,105
106696,1688,1,133
106696,1688,1,135
106696,1688,1,144
106696,2081,1,21
106696,2081,1,59
106696,2081,1,71
106696,2081,1,105
106696,2081,1,118
106696,2081,1,133
106696,2081,1,135
106696,2081,1,144
106696,2355,1,59
106696,2355,1,71
106696,2355,1,118
106696,2355,1,133
106696,2355,1,135
106696,3114,0,144
106696,3114,1,21
106696,3114,1,59
106696,3114,1,105
106696,3114,1,118
106696,3114,1,133
106696,3114,1,135
106696,4886,1,59
106696,4886,1,105
106696,4886,1,118
106696,4886,1,133
106696,4886,1,135
106696,5218,1,105
106696,5218,1,118
106696,5218,1,133
106696,5218,1,135
106696,40339,1,59
106696,40339,1,118
106696,40339,1,133
106696,40339,1,135
106696,45517,0,144
106696,45517,1,105
106696,45517,1,118
106696,45517,1,133
106696,45517,1,135
106696,72737,1,21
106696,72737,1,59
106696,72737,1,105
106696,72737,1,118
106696,72737,1,133
106696,72737,1,135
106696,72737,1,144
106696,81847,1,21
106696,81847,1,59
106696,81847,1,105
106696,81847,1,118
106696,81847,1,133
106696,81847,1,135
106696,81847,1,144
106696,95167,1,105
106696,95167,1,118
106696,95167,1,133
106696,95167,1,135
106696,95167,1,144
106696,97913,0,144
106696,97913,1,59
106696,97913,1,118
106696,97913,1,133
106696,97913,1,135
106782,147,0,67
106782,5989,0,67
106782,5989,1,41
106782,40574,0,67
106782,55765,0,67
106782,55765,1,41
106782,111389,1,41
106916,247,1,117
106916,4963,1,117
106916,5989,1,117
106916,6016,1,117
106916,6870,1,117
106916,81932,1,117
106916,91529,1,117
106916,91658,1,117
106916,97921,1,117
106920,741,1,122
106920,1199,1,122
106920,7361,1,122
106920,48774,1,122
106920,68237,1,122
106920,80969,0,122
106920,110407,1,122
107406,2571,0,123
107406,6880,0,123
107406,6934,0,123
107406,26582,0,123
107406,32554,0,123
107406,37386,0,123
107406,42723,0,123
107406,48518,0,123
107406,84944,0,123
107406,92420,0,123
107406,93840,0,123
107406,96737,0,123
107406,97306,0,123
107406,103253,0,123
107406,103306,0,123
107406,120637,0,123
108597,1375,1,65
108597,1665,0,65
108597,2021,0,65
108597,2105,1,65
108597,2403,0,65
108597,5939,1,65
108597,6338,1,65
108597,7013,0,65
108597,46948,1,65
108597,93654,0,65
108597,102219,0,65
108597,107869,1,65
108597,107894,1,65
108597,108196,1,65
108597,108214,1,65
108727,69134,1,33
108727,108981,1,33
108901,1822,1,143
108901,3157,0,143
108901,5840,1,143
108901,27368,1,143
108901,43552,1,143
108901,50872,1,143
108901,65304,1,143
108901,79541,1,143
108901,92010,1,143
108901,98985,1,143
108901,109159,1,143
108901,109468,1,143
108901,110134,0,143
108901,110377,1,143
108901,121190,1,143
108928,1035,0,67
108928,88140,0,67
108928,119432,0,67
108981,108727,1,33
109374,1219,0,123
109374,2329,0,123
109374,5253,0,123
109374,6016,0,123
109374,37729,0,123
109374,53953,0,123
109374,79132,0,123
109374,91542,0,123
109374,94959,0,123
109374,106782,0,123
109374,110297,0,123
109374,128985,0,123
109487,1584,0,121
109487,1584,0,123
109487,1584,1,76
109487,1584,1,105
109487,1584,1,111
109487,1584,1,119
109487,1994,0,67
109487,1994,0,119
109487,1994,1,76
109487,2571,0,123
109487,2571,1,105
109487,2571,1,111
109487,2571,1,121
109487,4370,0,67
109487,4370,0,105
109487,4370,1,76
109487,4370,1,111
109487,4370,1,123
109487,7010,0,76
109487,7010,0,111
109487,7010,0,119
109487,8914,0,76
109487,8914,1,123
109487,37733,0,67
109487,37733,0,76
109487,37733,0,119
109487,37733,1,123
109487,48043,1,76
109487,48043,1,111
109487,48780,0,121
109487,48780,0,123
109487,48780,1,111
109487,55908,0,121
109487,55908,1,76
109487,55908,1,105
109487,55908,1,111
109487,55908,1,119
109487,55908,1,123
109487,56003,0,76
109487,56003,0,111
109487,56003,0,119
109487,56003,1,105
109487,79132,0,119
109487,79132,1,67
109487,79132,1,76
109487,79132,1,105
109487,79132,1,111
109487,79132,1,121
109487,79132,1,123
109487,82461,0,123
109487,82461,1,76
109487,82461,1,119
109487,82461,1,121
109487,90249,0,76
109487,90249,0,111
109487,90249,0,121
109487,90249,0,123
109487,90249,1,119
109487,91529,0,67
109487,91529,0,111
109487,91529,0,119
109487,91529,0,123
109487,91529,1,76
109487,91529,1,121
109487,94864,1,105
109487,94864,1,111
109487,94864,1,119
109487,94864,1,121
109487,94864,1,123
109487,96610,1,76
109487,96610,1,111
109487,96610,1,119
109487,96610,1,121
109487,96610,1,123
109487,104841,1,76
109487,104841,1,105
109487,104841,1,111
109487,104841,1,119
109487,104841,1,121
109487,104841,1,123
109487,111759,0,111
109487,111759,1,105
109487,111759,1,119
109487,111759,1,121
109487,111759,1,123
109487,112066,0,119
109487,112066,0,123
109487,112066,1,76
109487,120863,0,76
109673,44,0,112
109673,5540,0,112
109673,6947,1,112
109673,7458,1,112
109673,8985,0,112
109673,51662,1,112
109673,54686,1,112
109673,61401,0,112
109673,78701,0,112
109673,90888,1,112
109673,110553,0,112
109673,114795,1,112
109682,3098,1,52
109682,3255,1,52
109682,3360,1,52
109682,6315,1,52
109682,67223,0,52
109682,74683,0,52
109971,70315,1,67
109971,90497,0,67
109971,108885,0,67
109971,120222,0,67
110061,1300,0,65
110061,2418,0,65
110061,3308,0,65
110061,3359,0,65
110061,5249,1,65
110061,8168,0,65
110061,8224,0,65
110061,26493,1,65
110061,68544,0,65
110061,73194,0,65
110061,79469,0,65
110061,104604,0,65
110061,109290,0,65
110061,117551,0,65
110061,117889,1,65
110061,119041,0,65
110061,129056,0,65
110061,129189,0,65
110102,34150,1,46
110102,34150,1,143
110102,53464,1,46
110102,53464,1,143
110102,59315,1,46
110102,59315,1,143
110102,60040,1,46
110102,60040,1,143
110102,77561,1,143
110102,88140,1,46
110102,88140,1,143
110102,89745,1,46
110102,89745,1,143
